ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
354a14b1-1ff2-49db-bb86-a212ff8079df;1;39;1;9500;1;1;123.0;1;19;1;1;1;140.8;0;0;0;1;0;0;25;0;0;8;8;7;12.084285714285716;0;0;8;8;7;12.084285714285716;0;10.8;1.4;1.74;Graduate
c6dac623-9d0a-4de0-bb2d-49add32edb79;1;44;1;9085;1;39;140.0;1;3;38;2;9;140.0;1;0;0;1;0;0;21;0;7;12;18;8;12.25;0;4;12;27;8;12.2;0;12.4;0.5;1.79;Enrolled
c54018c4-2427-4083-8201-3b1614bb52d6;1;1;1;9254;1;1;118.0;1;37;37;7;7;114.2;0;0;0;1;0;0;18;0;0;6;10;5;12.2;0;0;6;10;5;11.6;0;16.2;0.3;-0.92;Enrolled
64120b6b-b90e-4aa2-99de-6c3e2988b99b;1;1;1;9238;1;1;142.0;1;34;38;4;7;127.3;0;0;0;1;0;1;18;0;0;6;12;4;11.0;0;0;6;9;6;11.5;0;9.4;-0.8;-3.12;Graduate
b67ded1e-9b9b-4379-9773-d8e8e285a458;1;1;1;8014;0;1;115.0;1;38;38;9;7;115.0;1;0;0;1;0;0;28;0;0;6;8;5;12.8;0;0;6;8;5;11.0;0;9.4;-0.8;-3.12;Graduate
8980fb55-638a-4c65-b7cf-2612703207b0;5;43;1;9500;1;1;131.0;1;1;38;5;5;118.8;0;0;0;1;0;1;18;0;0;8;8;7;11.857142857142858;0;0;8;8;7;11.857142857142858;0;12.7;3.7;-1.7;Graduate
1f43cd92-83f7-44b1-871c-34b836a33ac0;2;39;1;9254;1;1;130.0;1;37;37;9;9;125.0;0;0;0;1;0;0;41;0;0;6;8;6;12.285714285714286;0;0;6;10;5;13.0;0;8.9;1.4;3.51;Graduate
c3caaa75-6585-40c4-9f48-2e7c67a38a91;1;17;2;9853;1;1;133.1;1;37;37;5;0;111.5;0;0;0;1;0;0;18;0;0;6;11;3;12.333333333333334;0;0;6;11;4;13.5;0;7.6;2.6;0.32;Dropout
5b9605a3-aa83-4267-9895-15b7df54eadd;1;17;1;9238;1;1;134.0;1;38;19;7;7;124.2;0;0;0;1;0;1;21;0;0;6;11;4;11.25;0;0;6;12;4;11.4;0;15.5;2.8;-4.06;Graduate
5792cca9-677b-4e3b-8011-6ef224f1dea5;4;7;1;9238;1;40;130.0;1;34;34;99;99;130.0;0;0;1;1;0;0;41;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;Dropout
5db5d47b-11fa-487d-9f42-6efa48be41f9;1;7;1;9070;1;3;133.1;1;3;5;2;2;120.0;1;0;0;1;0;0;32;0;0;3;3;2;16.0;0;0;3;3;1;16.0;0;7.6;2.6;0.32;Dropout
e244c5c9-c105-47f4-99d7-2750365dc40f;1;43;1;8014;0;12;114.0;1;34;34;0;99;110.0;0;0;0;1;0;0;29;0;0;6;10;6;11.666666666666666;0;0;6;7;6;11.0;0;7.6;2.6;0.32;Graduate
0ae7eeb0-1140-4502-a58d-156385417f21;1;39;1;9556;1;1;130.0;1;19;38;9;8;113.3;0;0;0;1;0;0;24;0;0;7;15;5;12.4;0;0;8;14;7;12.15;0;12.4;0.5;1.79;Enrolled
01a6f559-65c9-4a21-a350-db45d3b21c35;1;43;1;9556;1;1;128.0;1;38;38;7;8;123.5;1;0;0;1;0;0;22;0;0;7;14;6;10.744444444444444;1;0;8;10;8;11.8375;0;12.7;3.7;-1.7;Enrolled
119fe9ab-eb01-4cb3-829a-388bbf2ac70a;1;1;1;9238;1;1;133.1;1;19;1;1;3;101.0;0;0;0;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;Dropout
aff47b1e-0629-4bf6-b824-eeceacba6639;2;39;1;9500;1;19;133.1;1;37;38;9;10;120.9;1;0;0;1;0;0;39;0;0;7;12;4;12.0;0;0;7;13;4;12.5625;0;11.1;0.6;2.02;Dropout
6cf1182c-5ba3-43d1-a2d9-7b7a07fb909b;4;39;1;9085;1;1;140.0;1;37;37;9;9;154.6;0;0;0;0;0;1;44;0;0;6;12;4;12.75;0;0;6;15;2;10.0;0;8.9;1.4;3.51;Enrolled
97f43e0a-981b-4853-a8c9-c82a9d606596;1;1;1;9147;1;1;117.0;1;37;37;9;9;120.2;1;0;0;1;0;0;20;0;0;5;9;2;10.0;0;0;5;10;2;11.0;0;7.6;2.6;0.32;Enrolled
0109b8fa-fe4b-4db1-9411-8955c0f1d64e;1;43;3;9500;1;1;139.0;1;38;37;9;8;146.5;0;0;0;1;0;0;21;0;11;14;26;12;13.417391304347827;1;11;14;26;12;13.417391304347827;1;7.6;2.6;0.32;Graduate
c0dfd108-4031-43ff-9259-709e4f0f6460;1;1;1;9773;1;1;159.0;1;34;26;0;6;160.1;1;0;0;1;0;0;18;0;0;6;6;6;15.166666666666666;0;0;6;7;6;14.857142857142858;0;7.6;2.6;0.32;Graduate
528683c0-13a6-4efc-81ad-d4aa06c802c4;1;39;1;9003;1;1;140.0;1;37;37;5;5;150.0;0;0;1;1;0;0;34;0;0;6;10;5;13.833333333333334;0;0;6;13;5;12.5;0;16.2;0.3;-0.92;Graduate
7671cf79-cc80-4c69-85ac-cb009c85df23;1;1;3;9085;1;1;140.0;1;10;19;90;90;135.8;1;0;0;1;0;0;18;0;0;5;6;5;13.333333333333334;0;0;5;7;4;14.8;0;7.6;2.6;0.32;Graduate
14368ed3-946a-4a4b-883d-17fbe7bf2c3d;1;1;1;171;1;1;135.0;1;19;4;9;2;143.8;1;0;1;1;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;Enrolled
81dc5adf-3afb-4a90-bdb3-17b59e60d639;1;1;1;9853;1;1;121.0;1;37;19;6;7;116.8;1;0;0;1;0;0;18;0;0;6;11;3;11.666666666666666;0;0;6;11;3;10.666666666666666;0;9.4;-0.8;-3.12;Dropout
375d5ea4-70c8-4e1f-a7d7-c98cf2ac1995;1;1;5;9085;1;1;124.0;1;3;19;2;3;113.9;1;0;0;1;0;0;19;0;0;6;12;5;15.0;0;0;6;9;6;13.428571428571429;0;16.2;0.3;-0.92;Graduate
47d42171-18a3-4257-a4f3-4718cbfa121a;1;1;3;9500;1;1;131.0;1;37;37;9;9;118.0;1;0;0;1;0;1;18;0;0;8;8;7;13.242857142857144;0;0;8;8;7;13.242857142857144;0;12.7;3.7;-1.7;Enrolled
47f94ff5-569b-475b-aaa7-c8dc3b799954;1;1;5;9130;1;1;160.0;1;3;1;2;9;150.2;1;0;0;1;0;0;19;0;0;5;13;1;13.0;0;0;5;7;2;12.5;0;12.7;3.7;-1.7;Dropout
1fffb0ae-eadf-4b41-aa65-8a615f2089db;1;1;2;9500;1;1;120.0;1;3;37;4;7;115.1;1;0;0;1;0;1;19;0;0;7;8;6;13.075;0;0;8;10;7;12.05;0;12.4;0.5;1.79;Graduate
6427348a-4f80-4ee6-8223-58f772aa7246;1;1;1;9670;1;1;140.0;1;19;19;5;9;131.3;1;0;0;1;0;1;18;0;0;6;6;6;13.5;0;0;6;9;6;13.666666666666666;0;10.8;1.4;1.74;Graduate
f852259b-b4f8-4909-ae5e-041087b4e48c;1;44;1;9991;0;39;120.0;1;37;37;7;7;120.0;1;0;0;1;0;1;23;0;2;6;8;5;11.8;0;2;6;8;6;12.333333333333334;0;9.4;-0.8;-3.12;Graduate
60cb744f-a019-498c-9b7e-83fe2690729e;1;17;2;9254;1;1;118.0;22;19;37;9;9;110.3;1;0;0;0;0;0;18;1;0;6;7;5;12.6;0;0;6;6;5;11.8;0;11.1;0.6;2.02;Enrolled
6bc78fb3-0e30-4250-8310-3797b24e8659;4;43;1;9853;1;1;133.1;100;19;22;90;90;100.0;0;0;0;1;0;0;33;1;0;6;6;6;12.166666666666666;0;0;6;9;3;11.0;0;7.6;2.6;0.32;Dropout
57d1a96e-ea5b-4673-9b3b-64eea8119b4c;1;17;2;9238;1;1;111.0;1;19;38;9;9;110.7;1;0;0;1;0;0;19;0;0;6;9;6;12.166666666666666;0;0;6;9;6;11.0;0;8.9;1.4;3.51;Graduate
030374cc-c4b2-4103-82f4-26ec28e914aa;1;43;3;171;1;1;140.0;1;37;38;7;7;143.4;1;0;0;1;0;0;21;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Dropout
1b8e314b-dd4c-40a3-b699-197ef2209b18;1;1;6;9500;1;1;125.0;1;19;19;9;9;115.9;0;0;0;1;0;0;18;0;0;7;7;7;13.557142857142855;0;0;8;9;8;13.2;0;12.4;0.5;1.79;Graduate
0d319cb7-8543-458d-90e4-65b54474a93f;1;18;1;9991;0;1;133.1;1;38;38;5;5;145.0;0;0;0;1;0;1;21;0;0;5;6;4;12.25;0;0;5;8;4;11.8;0;10.8;1.4;1.74;Enrolled
92b631cf-963b-4efb-ae87-87e1c7c09eef;1;17;2;9070;1;1;136.0;1;19;38;4;7;140.9;1;0;0;1;0;0;19;0;0;6;6;6;14.333333333333334;0;0;6;6;6;13.5;0;9.4;-0.8;-3.12;Graduate
c106cace-f20e-4877-8aaa-7b4b9a6f10fe;1;1;2;9773;1;1;115.0;1;34;38;0;5;108.4;1;0;0;1;0;0;20;0;0;6;10;4;10.5;0;0;6;8;4;11.75;0;7.6;2.6;0.32;Graduate
ca4a3495-4578-49f8-8c88-48bc086a1c6e;1;1;1;9773;1;1;116.0;1;37;37;0;5;114.3;1;0;0;1;0;0;20;0;0;4;8;0;0.0;0;0;4;8;0;0.0;0;7.6;2.6;0.32;Dropout
13b7937b-4f54-407f-8b6d-9d4cb7073cd9;1;18;5;9853;1;1;110.0;1;19;37;7;7;110.0;1;0;0;1;0;0;20;0;0;6;10;4;12.75;0;0;6;14;3;11.333333333333334;0;10.8;1.4;1.74;Enrolled
45927322-9384-4a4c-b6dd-ae46244f929f;1;1;1;9238;1;1;135.0;1;38;38;4;7;121.7;1;0;0;1;0;1;18;0;0;6;14;0;0.0;0;0;6;9;4;11.0;0;7.6;2.6;0.32;Enrolled
c6d42525-1696-419e-a624-d3f8353af9ff;1;43;2;9147;1;1;131.0;1;19;37;5;9;123.7;1;0;0;1;0;0;18;0;0;5;10;1;14.0;0;0;5;10;1;14.0;0;7.6;2.6;0.32;Enrolled
9cdc3d7f-b311-448e-aca1-9e0c8f3cd716;1;1;2;9500;1;1;124.0;1;37;37;7;7;116.5;1;0;0;1;0;1;20;0;0;7;9;7;14.093333333333332;0;0;8;8;8;15.0;0;11.1;0.6;2.02;Graduate
57853660-cff8-4591-ae97-6677b63942bc;1;1;1;9238;1;1;163.0;1;37;37;5;6;155.0;0;0;0;1;0;1;21;0;0;6;6;6;13.333333333333334;0;0;6;8;6;13.166666666666666;0;9.4;-0.8;-3.12;Graduate
dff5ff3d-8293-466a-965e-c67e26bc1a87;1;43;1;9500;1;1;137.0;1;38;19;9;5;129.3;1;0;0;1;0;0;19;0;0;8;12;7;12.071428571428571;0;0;8;12;7;12.071428571428571;0;12.7;3.7;-1.7;Graduate
f9a47c27-793e-4c2c-920d-c293e84b8321;1;1;3;9254;1;1;128.0;1;19;1;7;9;121.7;1;0;0;1;0;1;18;0;0;6;6;6;12.666666666666666;0;0;6;6;6;12.5;0;12.4;0.5;1.79;Graduate
7c8567ed-9aa0-4bb6-bd96-a5ca908b6f39;1;39;1;9085;1;1;133.1;1;37;37;9;9;148.2;1;0;1;1;0;0;27;0;0;6;11;6;12.125;0;0;6;16;5;12.0;0;12.4;0.5;1.79;Enrolled
e2bb92e4-c41e-45c7-bada-e90ab70109f6;1;1;2;9500;1;1;133.1;1;19;38;7;9;125.5;1;0;0;1;0;1;21;0;0;7;9;7;13.2;0;0;8;9;7;13.2575;0;15.5;2.8;-4.06;Graduate
d75ca36b-fdf2-4877-85de-174037c21561;1;17;4;9500;1;1;148.0;1;3;19;4;7;131.9;1;0;0;1;0;1;18;0;0;7;8;7;14.15;0;0;8;8;8;14.51125;0;15.5;2.8;-4.06;Graduate
25008746-060a-41b4-99ce-3251c5337880;1;17;1;9853;1;1;127.0;1;38;37;5;7;121.8;1;0;1;1;0;0;18;0;0;6;12;4;13.5;0;0;6;14;3;10.666666666666666;0;10.8;1.4;1.74;Enrolled
55e98960-d838-4271-a4eb-0bba7ec24eee;1;43;1;9853;1;1;110.0;1;37;37;9;9;107.7;0;0;1;0;0;0;28;0;0;6;0;0;0.0;0;0;5;10;0;0.0;0;10.8;1.4;1.74;Dropout
19d9c1da-07ac-46a1-a69c-6626d0d4a2bb;1;39;1;9556;1;1;133.1;1;44;40;2;2;115.5;0;0;0;1;0;0;36;0;0;7;13;5;12.2;0;0;7;14;3;11.4;0;11.1;0.6;2.02;Dropout
f964ebb1-87e5-4c8a-84bf-96ebe2ebfc21;1;1;1;9085;1;1;145.0;1;38;38;9;10;139.8;1;0;0;1;0;0;20;0;0;5;6;5;14.8;1;0;5;6;5;14.0;0;12.7;3.7;-1.7;Graduate
f7cd3516-d6d1-4422-96c5-44e0ab75d849;1;1;1;9238;1;1;136.0;1;38;38;0;7;133.2;1;0;0;1;0;0;19;0;0;6;8;5;11.0;0;0;6;13;5;11.4;0;7.6;2.6;0.32;Graduate
475e41b8-76df-4840-abd8-d60576838b07;1;1;1;9991;0;1;131.0;1;19;37;9;9;118.4;1;0;0;1;0;0;20;0;0;5;10;0;0.0;0;0;5;10;0;0.0;3;7.6;2.6;0.32;Enrolled
b8ef17a0-e389-4da7-9f17-848b3e915c41;1;17;2;9085;1;1;138.0;1;37;37;9;7;123.3;1;0;0;1;0;0;19;0;0;5;15;3;14.0;3;0;5;10;4;11.75;1;9.4;-0.8;-3.12;Enrolled
8122b7b2-be70-4177-930f-502b7e22a3b2;2;39;1;8014;0;1;150.0;1;37;38;3;7;134.5;0;0;0;1;0;0;28;0;0;6;8;5;11.833333333333334;0;0;6;6;6;13.0;0;16.2;0.3;-0.92;Graduate
45451392-bfe0-4b0c-8240-86bad68988ff;1;1;1;9670;1;1;112.0;1;37;1;7;0;110.6;0;0;0;1;0;0;20;0;0;5;7;4;11.75;0;0;5;7;5;11.8;1;7.6;2.6;0.32;Graduate
c272fe4f-d76a-4d6c-83ae-c185914c5df0;1;42;1;9254;1;1;154.0;1;38;37;1;1;154.0;1;0;0;1;0;0;28;0;8;14;22;12;12.333333333333334;0;3;12;20;8;12.0;0;9.4;-0.8;-3.12;Graduate
e6faecfd-41ed-40b1-bb14-f989552f0b8d;1;43;1;9991;0;39;160.0;1;37;37;9;9;160.0;0;0;0;1;0;0;24;0;3;10;16;3;11.666666666666666;0;3;10;24;6;11.833333333333334;0;9.4;-0.8;-3.12;Dropout
1a9cb648-4e17-4eb5-bb35-800dd4128283;1;44;1;9085;1;39;140.0;1;1;39;3;9;140.0;1;0;0;1;0;0;20;0;1;6;9;6;12.666666666666666;0;1;6;10;4;11.5;0;13.9;-0.3;0.79;Enrolled
2cd386a6-bee7-4216-97f6-e1ec2b2eaf19;1;17;2;9853;1;1;150.0;1;37;37;5;6;132.5;1;0;0;1;0;0;22;0;0;6;9;4;12.25;0;0;6;8;5;11.6;0;10.8;1.4;1.74;Enrolled
b7ee6bd7-dcc7-4f2d-86e1-9d81e98586aa;1;17;2;9254;1;1;141.0;1;1;4;4;4;127.7;0;0;0;1;0;1;18;0;0;6;7;6;11.285714285714286;0;0;6;9;4;13.5;0;16.2;0.3;-0.92;Graduate
50f31b80-e770-4f40-9a6d-690b7f742189;1;1;5;9147;1;1;122.0;1;38;38;9;9;117.5;1;0;1;0;0;0;22;0;0;5;12;2;11.5;0;0;5;12;0;0.0;0;12.7;3.7;-1.7;Dropout
28cb5f10-643d-495b-a231-4d84cede351e;1;1;5;9254;1;1;120.0;1;37;37;9;7;127.0;1;0;0;1;0;1;18;0;0;6;10;6;11.666666666666666;0;0;6;10;4;12.25;0;9.4;-0.8;-3.12;Graduate
3a499255-f013-4963-9a6b-633c7a8b7ef8;1;1;1;9500;1;1;139.0;1;19;37;5;5;125.5;0;0;0;1;0;1;21;0;0;8;8;7;13.514285714285714;0;0;8;8;7;13.514285714285714;0;12.7;3.7;-1.7;Graduate
7baf6e91-5a8b-4b85-bb4e-546139b1d8b9;1;17;6;9773;1;1;138.0;1;1;1;4;2;140.5;1;0;0;1;0;0;19;0;0;6;7;6;13.0;0;0;6;9;6;13.714285714285714;0;7.6;2.6;0.32;Graduate
825136b7-39f4-4c9d-87d4-53824e5c2d40;1;5;1;9853;1;1;119.0;1;1;38;5;8;118.3;1;0;0;1;0;0;22;0;0;6;11;3;15.0;0;0;6;11;4;10.25;0;9.4;-0.8;-3.12;Enrolled
6cf0e6b3-6fee-470f-82a6-1adb7b75cbc8;1;1;1;9500;1;1;129.0;1;38;38;5;5;120.8;1;0;0;1;0;1;20;0;0;8;8;7;12.744285714285716;0;0;8;8;7;12.744285714285716;0;10.8;1.4;1.74;Graduate
551ab71c-858f-4fdd-9d7e-335f8e8e0eca;1;1;1;9147;1;1;133.1;1;37;37;191;154;95.0;0;0;0;1;0;0;20;0;0;5;10;4;11.75;0;0;5;8;5;11.8;0;11.1;0.6;2.02;Graduate
421e179e-5ea0-4574-9f3d-23adc2500d70;1;17;1;8014;0;1;125.0;1;37;37;5;6;122.2;1;0;1;1;0;0;19;0;0;6;6;6;12.166666666666666;0;0;6;7;6;11.666666666666666;0;10.8;1.4;1.74;Graduate
49657e55-9199-4bdb-91c9-acfdf1f8cdd1;1;17;1;171;1;1;125.0;1;1;1;7;3;143.9;1;0;0;1;0;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;Enrolled
0cafd878-4700-43bc-91fd-5c07151ef1f0;1;1;2;9070;1;1;137.0;1;19;38;9;9;127.2;1;0;0;1;0;1;20;0;1;6;9;5;13.4;1;0;6;9;6;12.375;0;13.9;-0.3;0.79;Graduate
69141a46-82a6-4092-a1d2-a0fa42042217;1;1;1;9238;1;1;123.0;1;34;38;0;7;120.2;1;0;0;1;0;0;20;0;0;6;9;5;11.8;0;0;6;10;4;11.5;0;7.6;2.6;0.32;Dropout
004dee53-8b3f-4d25-8163-d2223f02a624;1;1;3;9500;1;1;154.0;1;1;37;4;9;134.8;1;0;0;1;0;0;19;0;0;7;7;6;13.533333333333331;0;0;7;7;6;13.533333333333331;0;7.6;2.6;0.32;Graduate
616551e4-df76-4f8f-ac96-5ef1b88c28b9;1;1;1;9254;1;1;144.0;1;19;19;9;9;142.6;1;0;0;1;0;1;18;0;0;6;7;6;14.166666666666666;0;0;6;10;4;14.0;0;15.5;2.8;-4.06;Graduate
3998c9e5-677f-4b9b-8b5c-b629bf81248c;1;1;1;9500;1;1;153.0;1;38;37;7;8;147.9;0;0;0;1;0;1;18;0;0;7;7;7;14.652857142857142;0;0;8;9;8;14.755555555555556;0;12.4;0.5;1.79;Graduate
474589ed-a197-43fd-948a-4c8ff407a841;1;1;1;171;1;1;152.0;1;1;38;4;9;160.4;1;0;0;0;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;Dropout
5d6e2fc4-3229-49fc-8cbf-c22563353d73;1;1;1;9147;1;1;150.0;103;37;37;9;9;134.6;0;0;0;1;1;0;20;1;0;5;5;5;13.6;0;0;5;7;5;13.0;0;9.4;-0.8;-3.12;Graduate
3c7c6135-6524-48e5-8bdc-d7e41e965fcb;1;1;1;9254;1;1;129.0;1;19;1;3;7;121.0;0;0;0;1;0;1;22;0;0;6;9;6;12.833333333333334;0;0;6;6;4;13.25;0;16.2;0.3;-0.92;Graduate
5382d76c-7679-4493-8490-3b23b7d120c5;1;1;1;9238;1;1;150.0;1;19;37;5;4;142.7;1;0;0;1;0;1;18;0;0;6;6;6;14.666666666666666;0;0;6;6;6;15.166666666666666;0;9.4;-0.8;-3.12;Graduate
b91145df-f9a6-41c5-9b5c-70103d516a61;1;17;2;9773;1;1;125.0;1;1;1;4;8;115.6;1;0;0;1;0;0;19;0;0;6;6;6;13.333333333333334;0;0;6;6;6;14.666666666666666;0;12.4;0.5;1.79;Graduate
8fd00484-b591-42b1-afc4-be713566bda3;1;1;1;9238;1;1;133.1;1;19;37;9;9;130.0;0;0;0;0;0;1;20;0;0;6;10;5;13.4;0;0;6;9;5;11.4;0;10.8;1.4;1.74;Graduate
bc81cedf-5968-40e5-b192-dfd417235291;1;1;2;9500;1;1;140.0;1;38;37;5;6;124.3;1;0;0;1;0;1;19;0;0;7;9;7;13.3125;0;0;8;8;8;15.6375;0;13.9;-0.3;0.79;Graduate
c5d50199-f4b7-4694-b487-e943764c55a5;1;1;1;171;1;1;140.0;1;19;37;5;6;137.9;1;0;1;0;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;8.9;1.4;3.51;Dropout
7a9683f1-7bd6-4c63-93db-54910a01524f;1;1;6;9773;1;1;133.1;1;1;37;3;3;100.0;1;0;1;0;0;0;20;0;0;4;4;0;0.0;0;0;5;5;0;0.0;0;12.4;0.5;1.79;Dropout
5396d0ab-af65-4bf1-b2c2-6a52861afd36;1;1;2;9773;1;1;132.0;1;1;2;9;3;128.2;1;0;0;1;0;1;19;0;0;6;7;6;12.333333333333334;0;0;6;6;6;13.5;0;9.4;-0.8;-3.12;Graduate
f0fa9b92-d57c-4ba5-9776-8fd87ef27761;1;17;3;9773;1;1;135.0;1;1;19;5;7;135.0;0;0;0;1;0;0;18;0;0;6;6;6;13.5;0;0;6;6;6;13.333333333333334;0;12.4;0.5;1.79;Enrolled
859657aa-e687-4469-a946-8734f4f4246b;1;16;4;9238;1;1;135.0;1;37;37;9;9;121.0;1;0;0;1;0;0;18;0;0;6;8;5;13.0;0;0;6;7;6;11.833333333333334;0;10.8;1.4;1.74;Graduate
8ef87cf5-5563-441c-9115-5b2897e04251;1;1;1;9670;1;1;133.1;1;34;38;0;4;147.0;0;0;0;1;0;0;22;0;0;5;6;2;12.5;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;Dropout
98f67c82-9c42-41ba-a845-204ca8df1820;1;1;1;9238;1;1;168.0;1;37;37;9;9;149.5;0;0;0;1;0;0;18;0;0;6;10;6;17.0;0;0;6;11;6;16.0;0;12.4;0.5;1.79;Graduate
2da44f6e-a04c-4d58-a945-d5819ea982af;1;1;1;9238;1;1;143.0;1;19;1;9;9;144.4;1;0;0;1;0;0;20;0;0;6;7;6;13.5;0;0;6;6;6;13.0;0;10.8;1.4;1.74;Graduate
235bbd18-23a0-47a4-b2b8-925d3d837edd;1;17;2;9254;1;1;116.0;1;19;38;5;5;116.0;1;0;0;1;0;0;19;0;0;6;7;6;12.714285714285714;0;0;6;6;6;11.833333333333334;0;8.9;1.4;3.51;Graduate
1ba94821-1a2d-4723-8acc-8a5339b29627;1;43;1;9500;1;1;134.0;1;38;19;5;8;120.7;0;0;0;1;0;1;19;0;0;7;9;6;13.0;0;0;8;11;8;13.927272727272726;0;16.2;0.3;-0.92;Graduate
c12638ea-4dc3-42be-ab4e-d245fad442cc;1;44;1;9238;1;39;140.0;1;38;19;5;0;141.8;0;0;0;1;0;0;21;0;3;6;7;6;12.571428571428571;0;2;6;6;6;13.5;0;12.4;0.5;1.79;Graduate
fda2c695-e7c0-46a9-96c6-fcc42b9c3d3e;1;17;2;8014;0;1;133.0;1;19;1;5;5;119.7;1;0;0;1;0;1;19;0;0;6;10;4;11.5;0;0;6;11;6;11.5;0;9.4;-0.8;-3.12;Dropout
a3399885-98fa-4e0d-b476-7a74cbfeb7b9;1;1;6;9238;1;1;125.0;1;38;1;7;4;118.4;1;0;0;1;0;1;19;0;0;6;6;6;13.5;0;0;6;7;6;13.285714285714286;0;11.1;0.6;2.02;Graduate
9b76bc35-2db6-41ac-8de7-1d5a7cf56a7a;2;39;1;8014;0;1;133.1;1;37;37;5;4;134.5;0;0;0;1;0;0;45;0;0;6;8;5;13.6;0;0;6;7;5;13.0;0;15.5;2.8;-4.06;Enrolled
d266d500-0cee-4c44-a51d-9cde9ef52f78;2;39;1;9085;1;1;133.1;1;36;36;99;5;128.2;0;0;0;0;0;1;28;0;0;5;14;1;12.0;3;0;5;5;0;0.0;5;9.4;-0.8;-3.12;Dropout
4c4c5ce2-48f0-4208-8d9d-549d80365de3;2;43;1;9500;1;1;137.0;1;3;3;2;2;115.0;0;0;0;1;0;0;28;0;0;7;8;7;14.95;0;0;8;8;8;14.7375;0;13.9;-0.3;0.79;Graduate
e19e81fc-f851-44cb-a478-cd6f2b0ae4aa;1;39;1;9991;0;1;140.0;1;38;19;9;5;130.0;0;0;1;1;0;0;25;0;0;5;10;4;11.25;0;0;5;9;4;12.0;0;12.7;3.7;-1.7;Enrolled
18c74bc0-a6dc-4dae-9069-759663c5c831;1;43;1;9670;1;1;134.0;1;1;38;4;4;120.7;0;0;1;0;0;0;19;0;0;6;13;3;10.666666666666666;0;0;6;6;4;12.25;0;15.5;2.8;-4.06;Dropout
059a05fe-86d3-4912-bafc-bd45647b90a6;1;1;5;9500;1;1;139.0;1;38;38;9;5;130.5;1;0;0;1;0;0;19;0;0;8;8;7;14.992857142857142;0;0;8;8;7;14.992857142857142;0;10.8;1.4;1.74;Graduate
cbd00a5d-41fc-4150-a527-2590b451bf37;1;1;2;9147;1;1;113.0;1;38;38;9;5;107.4;1;0;0;1;1;0;20;0;0;5;12;3;10.5;0;0;5;10;4;11.25;0;12.4;0.5;1.79;Enrolled
22bc73f3-1eba-4ac1-82a9-73ad3e66780b;1;1;3;9238;1;1;133.1;1;1;1;9;9;100.0;1;0;0;1;1;0;22;0;0;6;6;4;11.25;0;0;6;7;3;11.0;0;8.9;1.4;3.51;Enrolled
4575d98b-2989-4ff3-93da-8c6bbf88c8c1;1;43;1;9773;1;1;132.0;1;38;19;9;9;125.0;1;0;0;1;1;1;20;0;0;6;6;6;12.333333333333334;0;0;6;7;6;14.0;0;12.4;0.5;1.79;Graduate
46ec7dbe-a476-4191-a493-4b6be42f7b49;1;1;4;9500;1;1;127.0;1;19;37;7;7;121.5;1;0;0;1;1;0;20;0;0;7;7;6;13.016666666666666;0;0;7;7;6;13.016666666666666;0;7.6;2.6;0.32;Enrolled
335d96b2-4b5d-4a6a-8eac-736234cb61e8;1;1;1;9085;1;1;123.0;1;38;19;4;90;127.2;0;0;1;0;1;0;20;0;0;5;7;3;11.333333333333334;0;0;5;8;2;11.5;0;7.6;2.6;0.32;Dropout
882eafb3-d6f3-4daf-8267-c76d8948a44a;1;39;1;9085;1;40;130.0;1;3;2;3;2;160.0;1;0;0;1;0;0;27;0;0;6;7;6;16.142857142857142;0;0;6;7;6;14.666666666666666;0;13.9;-0.3;0.79;Graduate
2c6c7661-3ebd-4247-bdaa-512cd3f31463;1;51;1;9085;1;1;125.0;1;1;1;9;4;120.0;0;0;0;1;0;0;22;0;0;6;8;6;14.833333333333334;0;0;6;10;5;13.833333333333334;0;11.1;0.6;2.02;Graduate
620a47d3-3e41-4ddd-877d-e2cdb63a96b2;1;1;3;9500;1;1;140.0;1;37;37;9;9;141.5;1;0;1;0;0;0;19;0;0;8;8;7;13.327142857142857;0;0;8;8;7;13.327142857142857;0;10.8;1.4;1.74;Dropout
